orig_id,entity,source_id,label,technique,variant,text
35,Fortnite,6630,Positive,delete,2,Great way to bring to young up and new coming artists
36,MaddenNFL,7715,Irrelevant#Positive,original,0,with I mean this is just insane . . . RhandlerR RhandlerR RhandlerR pic.twitter.com/30llzT6egr
36,MaddenNFL,7715,Irrelevant#Positive,swap,1,with I 30llzT6egr this is just insane . . . RhandlerR RhandlerR RhandlerR pic.twitter.com/mean
36,MaddenNFL,7715,Irrelevant#Positive,swap,2,with I mean this is just 30llzT6egr . . . RhandlerR RhandlerR RhandlerR pic.twitter.com/insane
36,MaddenNFL,7715,Irrelevant#Positive,insert,1,with I mean this is just insane . . . RhandlerR RhandlerR RhandlerR pic.ace twitter.com/30llzT6egr
36,MaddenNFL,7715,Irrelevant#Positive,insert,2,with I mean this is just insane . . . RhandlerR RhandlerR RhandlerR pic.harebrained twitter.com/30llzT6egr
36,MaddenNFL,7715,Irrelevant#Positive,delete,1,with I mean this just insane . . . RhandlerR RhandlerR pic.twitter.com/30llzT6egr
36,MaddenNFL,7715,Irrelevant#Positive,delete,2,with this is just insane . . . RhandlerR RhandlerR RhandlerR pic.twitter.com/30llzT6egr
37,CS-GO,4107,Positive,original,0,Congratulations to @Team__Spirit!... You are the.. Good coaching job. Yes Thank you again for playing!...
37,CS-GO,4107,Positive,swap,1,Congratulations to @job!... You are the.. Good coaching Team__Spirit. Yes Thank you again for playing!...
37,CS-GO,4107,Positive,swap,2,Yes to @Team__Spirit!... You are the.. Good coaching job. Congratulations Thank you again for playing!...
37,CS-GO,4107,Positive,insert,1,Congratulations to @Team__Spirit!... You are the.. Good coaching job. thank Yes Thank you again for playing!...
37,CS-GO,4107,Positive,insert,2,Congratulations to @caper Team__Spirit!... You are the.. Good coaching job. Yes Thank you again for playing!...
37,CS-GO,4107,Positive,delete,1,to @Team__Spirit!... You are the.. Good coaching job. Yes you again for playing!...
37,CS-GO,4107,Positive,delete,2,to @Team__Spirit!... You are.. Good coaching job. Yes Thank you again for playing!...
38,PlayerUnknownsBattlegrounds(PUBG),10122,Neutral,original,0,Why government banned pubg
38,PlayerUnknownsBattlegrounds(PUBG),10122,Neutral,swap,1,Why pubg banned government
38,PlayerUnknownsBattlegrounds(PUBG),10122,Neutral,swap,2,government Why banned pubg
38,PlayerUnknownsBattlegrounds(PUBG),10122,Neutral,insert,1,Why government ban banned pubg
38,PlayerUnknownsBattlegrounds(PUBG),10122,Neutral,insert,2,why Why government banned pubg
38,PlayerUnknownsBattlegrounds(PUBG),10122,Neutral,delete,1,Why government banned 
38,PlayerUnknownsBattlegrounds(PUBG),10122,Neutral,delete,2,Why government pubg
39,Verizon,11692,Neutral,original,0,Hey @ verizonfios @ verizonSupport Why does my internet speed drop to 591 Mbit / s when I pay for 1Gig SIM card services?.. Testing is done via a wired connection with CAT8 SFTP 40GB cables.. speedtest.net / result / c / 1999d...
39,Verizon,11692,Neutral,swap,1,Hey @ c @ verizonSupport Why does my verizonfios speed drop to 591 Mbit / s when I pay for 1Gig 40GB card services?.. Testing is done via a wired connection with CAT8 SFTP SIM cables.. speedtest.net / result / internet / 1999d...
39,Verizon,11692,Neutral,swap,2,Hey @ verizonfios @ verizonSupport Why does my Mbit speed CAT8 to 591 internet / s when I pay for 1Gig SIM wired services?.. Testing is done via a card connection with drop SFTP 40GB cables.. speedtest.net / result / c / 1999d...
39,Verizon,11692,Neutral,insert,1,Hey @ hurrying verizonfios @ verizonSupport Why does my internet speed drop to 591 Mbit / s when I pay for 1Gig SIM card speed services?.. Testing is done via a wired connection with CAT8 SFTP 40GB cables.. speedtest.net / result / hurry c / 1999d...
39,Verizon,11692,Neutral,insert,2,Hey @ verizonfios @ verizonSupport Why does my internet speed drop to 591 Mbit / s when I pay for 1Gig SIM serve card services?.. Testing is done via C a wired connection with CAT8 SFTP 40GB cables.. speedtest.amp net / result / c / 1999d...
39,Verizon,11692,Neutral,delete,1,Hey @ verizonfios @ verizonSupport Why does my internet speed drop to 591 Mbit / when I pay for 1Gig SIM card services?.. Testing via a wired connection with CAT8 cables.. speedtest.net / result / c / 1999d...
39,Verizon,11692,Neutral,delete,2,Hey @ verizonfios @ verizonSupport Why does my speed drop to Mbit / s when I pay for 1Gig SIM services?.. Testing done via a wired with CAT8 SFTP 40GB cables.. speedtest.net / result / c / 1999d...
40,CS-GO,4054,Negative,original,0,"bloody hell sounds so dumb, I’ve won 10 matches in a row with over 50 MVPS’s and reached 1,500 kills each game carrying my team. Like do I needed to build a new online CSGO account????"
40,CS-GO,4054,Negative,swap,1,"bloody 500 sounds so dumb, I’ve won matches 10 in a row with over 50 MVPS’s and I 1,hell kills each game carrying my team. Like do reached needed to build a new online CSGO account????"
40,CS-GO,4054,Negative,swap,2,"bloody hell sounds so dumb, I’ve won 10 matches in a row with over 50 MVPS’s and reached 1,500 kills each game build my team. to do I needed Like carrying a new account CSGO online????"
40,CS-GO,4054,Negative,insert,1,"bloody hell ampere sounds so dumb, I’ve won 10 matches in a row with over 50 MVPS’s and gain reached 1,500 apiece kills each game carrying my team. Like do I needed to build a new online CSGO account????"
40,CS-GO,4054,Negative,insert,2,"bloody hell sounds so dumb, I’ve won 10 matches in a row crippled with over 50 MVPS’l s and reached 1,500 kills each game carrying my team. Like do I needed to build a new online ilk CSGO account????"
40,CS-GO,4054,Negative,delete,1,"bloody hell sounds so dumb, I’ve won 10 matches in a row with over 50 MVPS’s and reached 1, each game carrying my team. do to build a new online CSGO account????"
40,CS-GO,4054,Negative,delete,2,"hell sounds so dumb, I’ve won 10 matches in a row with over 50 MVPS’s reached 1,500 kills each game my team. Like do I needed to a new CSGO account????"
41,TomClancysGhostRecon,10930,Irrelevant,original,0,We really are Ghosts... Real and we don't exist.
41,TomClancysGhostRecon,10930,Irrelevant,swap,1,We really are Ghosts... Real don't we and exist.
41,TomClancysGhostRecon,10930,Irrelevant,swap,2,and really are Ghosts... Real We we don't exist.
41,TomClancysGhostRecon,10930,Irrelevant,insert,1,We really are Ghosts... Real and represent we don't exist.
41,TomClancysGhostRecon,10930,Irrelevant,insert,2,We really obsess are Ghosts... Real and we don't exist.
41,TomClancysGhostRecon,10930,Irrelevant,delete,1,We really are Ghosts... and we don't exist.
41,TomClancysGhostRecon,10930,Irrelevant,delete,2,We really are... Real and we don't exist.
42,Microsoft,8035,Negative,original,0,"Who is ready for microsoft to forcibly resurrect a nasty series with no plan or direction but to make money, and then force archaic spin to release it in 2 years?!!!???"
42,Microsoft,8035,Negative,swap,1,"Who is ready for microsoft to forcibly resurrect a nasty make with no plan or direction but to series money, and then force years spin to release it in 2 archaic?!!!???"
42,Microsoft,8035,Negative,swap,2,"Who is ready for microsoft to forcibly resurrect a nasty series with no plan or archaic but release make money, and then force direction spin to to it in 2 years?!!!???"
42,Microsoft,8035,Negative,insert,1,"Who is ready for microsoft to forcibly resurrect a nasty antediluvian series with no plan or direction but to make money, axerophthol and then force archaic spin to release it in 2 years?!!!???"
42,Microsoft,8035,Negative,insert,2,"Who is ready for microsoft to forcibly resurrect a nasty series with no plan or direction but to make antiquated money, and then force surgery archaic spin to release it in 2 years?!!!???"
42,Microsoft,8035,Negative,delete,1,"Who is ready for microsoft to forcibly resurrect a series with no plan or direction to money, and then force archaic spin to release it 2 years?!!!???"
42,Microsoft,8035,Negative,delete,2,"Who ready microsoft to forcibly resurrect a nasty series with no plan or direction but to money, and then force archaic spin to it in 2 years?!!!???"
43,CS-GO,4341,Positive,original,0,csgo pls stop ranking me up games are getting harder huhu
43,CS-GO,4341,Positive,swap,1,csgo pls are ranking me up games stop getting harder huhu
43,CS-GO,4341,Positive,swap,2,csgo pls stop ranking me up harder are getting games huhu
43,CS-GO,4341,Positive,insert,1,csgo pls stop ranking back me up games are getting harder huhu
43,CS-GO,4341,Positive,insert,2,csgo pls stop ranking me up astir games are getting harder huhu
43,CS-GO,4341,Positive,delete,1,csgo pls stop ranking me games are getting harder huhu
43,CS-GO,4341,Positive,delete,2,pls stop ranking me up games are getting harder huhu
44,Amazon,371,Negative,original,0,"Google and Amazon were the biggest imitators of the brands used in phishing attacks in the June quarter, the report said."
44,Amazon,371,Negative,swap,1,"Google and Amazon were the imitators quarter of the brands used in phishing attacks in the June biggest, the report said."
44,Amazon,371,Negative,swap,2,"of and Amazon were the biggest imitators Google used brands the in phishing attacks in the June quarter, the report said."
44,Amazon,371,Negative,insert,1,"Google and Amazon were the biggest cover imitators of the brands used in phishing attacks in the composition June quarter, the report said."
44,Amazon,371,Negative,insert,2,"Google and Amazon were the biggest imitators of the brands round used in phishing attacks cost in the June quarter, the report said."
44,Amazon,371,Negative,delete,1,"Google and Amazon were biggest imitators of the brands used in attacks in the June quarter, report said."
44,Amazon,371,Negative,delete,2,"Google and Amazon were the biggest imitators the brands used in phishing attacks June quarter, the report said."
45,PlayerUnknownsBattlegrounds(PUBG),10245,Positive,original,0,The current state of the PUBG community regarding Loot Re-balance on Karakin... Personally I'm pretty happy with the changes and look forward to playing the card tonight! pic.twitter.com / eFc2HR1n8Y
45,PlayerUnknownsBattlegrounds(PUBG),10245,Positive,swap,1,The current com of the PUBG community regarding the Re-balance on Karakin... Personally I'm pretty happy with Loot changes and look forward to playing the card tonight! pic.twitter.state / eFc2HR1n8Y
45,PlayerUnknownsBattlegrounds(PUBG),10245,Positive,swap,2,The current state of the PUBG community regarding Loot Re-balance on Karakin... com I'm pretty happy with the changes and look forward pic playing the card tonight! to.twitter.Personally / eFc2HR1n8Y
45,PlayerUnknownsBattlegrounds(PUBG),10245,Positive,insert,1,The consider current shekels state of the PUBG community regarding Loot Re-balance on Karakin... Personally I'm pretty happy with the changes and look forward to playing the card tonight! pic.twitter.com / eFc2HR1n8Y
45,PlayerUnknownsBattlegrounds(PUBG),10245,Positive,insert,2,The current state of the PUBG community regarding Loot Re-balance fairly on Karakin... Personally I'm pretty happy with the changes and look forward to playing the card tonight! pic.twitter.along com / eFc2HR1n8Y
45,PlayerUnknownsBattlegrounds(PUBG),10245,Positive,delete,1,The current state of the PUBG community regarding Loot Re-balance on... Personally I'm pretty happy with the changes and look forward to playing the tonight!.twitter. / eFc2HR1n8Y
45,PlayerUnknownsBattlegrounds(PUBG),10245,Positive,delete,2,The state of the PUBG regarding Loot Re-balance on Karakin... Personally pretty happy the changes and look forward to playing the card tonight! pic.twitter.com / eFc2HR1n8Y
46,CallOfDutyBlackopsColdWar,1995,Negative,original,0,and Exclusive to PlayStation? Oh fuck off. pic.twitter.com/1NwFtyVXeX
46,CallOfDutyBlackopsColdWar,1995,Negative,swap,1,Exclusive and to PlayStation? Oh fuck off. pic.twitter.com/1NwFtyVXeX
46,CallOfDutyBlackopsColdWar,1995,Negative,swap,2,and Exclusive to Oh? PlayStation fuck off. pic.twitter.com/1NwFtyVXeX
46,CallOfDutyBlackopsColdWar,1995,Negative,insert,1,and Exclusive to PlayStation? Oh fuck off. know pic.twitter.com/1NwFtyVXeX
46,CallOfDutyBlackopsColdWar,1995,Negative,insert,2,and Exclusive to PlayStation? Oh fuck off. pic.twitter.com/nookie 1NwFtyVXeX
46,CallOfDutyBlackopsColdWar,1995,Negative,delete,1,and Exclusive to PlayStation? Oh fuck off. pic.twitter.com/
46,CallOfDutyBlackopsColdWar,1995,Negative,delete,2,and Exclusive to PlayStation? Oh fuck off..twitter.com/1NwFtyVXeX
47,PlayStation5(PS5),9749,Negative,original,0,@ArgosHelpers I do love how you took money from providing my PayPal for PS5 but because the order didn ’ t completely go through your high end management because they ran an out worth of stock the moment I paid?.
47,PlayStation5(PS5),9749,Negative,swap,1,@ArgosHelpers I do from how you took money love providing my PayPal for PS5 moment I the order didn ’ t completely go through your high end management because they ran an out worth of stock the but because paid?.
47,PlayStation5(PS5),9749,Negative,swap,2,@ArgosHelpers I do love how you they money from providing my PayPal for PS5 but because the order didn ’ t completely go of your management end high because took ran an out worth through stock the moment I paid?.
47,PlayStation5(PS5),9749,Negative,insert,1,@ArgosHelpers predominate I do love how you took done money from providing my PayPal for PS5 but because the order didn ’ prevail t completely go through your high end management because they ran an out worth of stock the moment I paid?.
47,PlayStation5(PS5),9749,Negative,insert,2,@paying ArgosHelpers I do love how you took money from providing my PayPal instant for PS5 but because the order didn ’ t completely go through your high end management provide because they ran an out worth of stock the moment I paid?.
47,PlayStation5(PS5),9749,Negative,delete,1,@ArgosHelpers I do love how you took money from providing my PayPal PS5 because the order ’ t completely go through your high end management because ran an worth of stock the moment I paid?.
47,PlayStation5(PS5),9749,Negative,delete,2,@ArgosHelpers I do love how you took money from providing my PayPal but because the order ’ t completely go through your high end management because they ran an out worth of stock I paid?.
48,CS-GO,4214,Irrelevant#Positive,original,0,Best pistol player in 2016:GO?..
48,CS-GO,4214,Irrelevant#Positive,swap,1,2016 pistol player in Best:GO?..
48,CS-GO,4214,Irrelevant#Positive,swap,2,player pistol Best in 2016:GO?..
48,CS-GO,4214,Irrelevant#Positive,insert,1,Best Indiana pistol player in 2016:GO?..
48,CS-GO,4214,Irrelevant#Positive,insert,2,Best pistol player inch in 2016:GO?..
48,CS-GO,4214,Irrelevant#Positive,delete,1,Best pistol player in 2016:?..
48,CS-GO,4214,Irrelevant#Positive,delete,2,pistol player in 2016:GO?..
49,Nvidia,9077,Positive,original,0,"Oh, yeah, although I always used to work mostly with these older guys. Second company from inside my portfolio to be acquired in the past for three months. Congrats, @SwiftStack team, on winning the acquisition!"
49,Nvidia,9077,Positive,swap,1,"Oh, the, from I always used to work mostly with these older guys. Second company although inside my portfolio to in acquired be yeah past for three months. Congrats, @SwiftStack team, on winning the acquisition!"
49,Nvidia,9077,Positive,swap,2,"Oh, yeah, although I always used to work mostly with these older guys. my company from inside Second portfolio to be acquired in the past for team months. Congrats, @the three, on winning SwiftStack acquisition!"
49,Nvidia,9077,Positive,insert,1,"Oh, yeah, although I always Be used to work mostly with these older guys. Second company from inside my portfolio to be acquired OH in the past for three months. Congrats, @SwiftStack team, on winning acquirement the acquisition!"
49,Nvidia,9077,Positive,insert,2,"Oh, yeah, although I always used to work mostly with these older guys. Second company from inside my portfolio to companion be acquired in the past for minute three months. Congrats, @SwiftStack team, Old on winning the acquisition!"
49,Nvidia,9077,Positive,delete,1,", yeah, although I used to work mostly with these older guys. Second company from inside my portfolio be acquired in the past months. Congrats, @SwiftStack team, on winning the acquisition!"
49,Nvidia,9077,Positive,delete,2,"Oh, yeah, although I always used to work with older guys. Second company from inside my portfolio to be acquired in the past three months. Congrats, @SwiftStack team, winning acquisition!"
50,CallOfDutyBlackopsColdWar,1945,Positive,original,0,"all hyped for cold war, campaign is something i cant wait let start! Who else is hyped!?"
50,CallOfDutyBlackopsColdWar,1945,Positive,swap,1,"all hyped for cold war, campaign is something i cant else let start! Who wait is hyped!?"
50,CallOfDutyBlackopsColdWar,1945,Positive,swap,2,"all hyped for cold war, hyped is something i cant wait let start! Who else is campaign!?"
50,CallOfDutyBlackopsColdWar,1945,Positive,insert,1,"all hyped for cold pitch war, campaign is something i cant wait let start! Who else is hyped!?"
50,CallOfDutyBlackopsColdWar,1945,Positive,insert,2,"all hyped for hype cold war, campaign is something i cant wait let start! Who else is hyped!?"
50,CallOfDutyBlackopsColdWar,1945,Positive,delete,1,"all hyped for cold war, campaign is something i cant wait start! else is hyped!?"
50,CallOfDutyBlackopsColdWar,1945,Positive,delete,2,"hyped for cold war, is something i cant wait let start! Who else is hyped!?"
51,Microsoft,8173,Neutral,original,0,"Not exactly. Free means the price is your data. During the early days of Avast and AVG, I used to say it was better than nothing. Now, I think nothing - and Microsoft Defender - is better than this bad firewall."
51,Microsoft,8173,Neutral,swap,1,"Not exactly. Free means the I nothing your data. During nothing early days of Avast and AVG, I used to say it was better than the. Now, price think is - and Microsoft Defender - is better than this bad firewall."
51,Microsoft,8173,Neutral,swap,2,"Not exactly. your means the price is used data. During the of days early Avast and AVG, I Free to say it was better than nothing. Now, I think nothing - and Microsoft Defender - is better than this bad firewall."
51,Microsoft,8173,Neutral,insert,1,"Not exactly. Free means the price is iodin not your data. During the early days of Avast and AVG, I used to say it was better than nothing. Now, today I think nothing - and Microsoft Defender - is better than this bad firewall."
51,Microsoft,8173,Neutral,insert,2,"Not exactly. Free means the price is your data. During the early days of Avast just and AVG, I used to say it was better than nothing. Now, I think victimised nothing - and Microsoft Defender - is better nil than this bad firewall."
51,Microsoft,8173,Neutral,delete,1,"Not exactly. Free means the price is your data. During the days of Avast and AVG, I used to say it better than nothing. Now, I think nothing - and Defender - better this bad firewall."
51,Microsoft,8173,Neutral,delete,2,"Not exactly. Free means the price is your data. During the early days of Avast AVG, I to say it better than nothing. Now, I think nothing - and Microsoft Defender - is better this bad."
52,TomClancysGhostRecon,11003,Negative,original,0,Just tried @GhostRecon_UK for the first time in months and it's still a bug riddled mess. Seriously guy just abandon it and move on. It's dead now.
52,TomClancysGhostRecon,11003,Negative,swap,1,Just tried @GhostRecon_UK for the first time in months and abandon still a bug riddled mess. Seriously It's just it's it and move on. guy dead now.
52,TomClancysGhostRecon,11003,Negative,swap,2,Just tried @GhostRecon_UK for the first time in months just dead still a bug riddled mess. Seriously guy and abandon it and move on. It's it's now.
52,TomClancysGhostRecon,11003,Negative,insert,1,Just tried @GhostRecon_UK for month the first time in months and it's still a bug riddled mess. Seriously guy just abandon it and move on. It's dead mussiness now.
52,TomClancysGhostRecon,11003,Negative,insert,2,Just tried @GhostRecon_UK for the first time in months and interpenetrate it's still a bug riddled mess. Seriously guy just IT abandon it and move on. It's dead now.
52,TomClancysGhostRecon,11003,Negative,delete,1,Just tried @ for the first months and it's still a riddled mess. Seriously guy just abandon it and move on. It's dead now.
52,TomClancysGhostRecon,11003,Negative,delete,2,Just tried @GhostRecon_UK for the first time in months and it's a bug riddled mess. just abandon it and move on. It's now.
53,NBA2K,8407,Irrelevant,original,0,@ YoyaltyGaming I can't see them.
53,NBA2K,8407,Irrelevant,swap,1,@ can't I YoyaltyGaming see them.
53,NBA2K,8407,Irrelevant,swap,2,@ see I can't YoyaltyGaming them.
53,NBA2K,8407,Irrelevant,insert,1,@ YoyaltyGaming assure I can't see them.
53,NBA2K,8407,Irrelevant,insert,2,@ YoyaltyGaming i I can't see them.
53,NBA2K,8407,Irrelevant,delete,1,@ YoyaltyGaming I can't see.
53,NBA2K,8407,Irrelevant,delete,2,@ YoyaltyGaming can't see them.
54,Microsoft,8156,Irrelevant,original,0,Uh huh pic.facebook.com / bi5qYQfatb
54,Microsoft,8156,Irrelevant,swap,1,Uh facebook pic.huh.com / bi5qYQfatb
54,Microsoft,8156,Irrelevant,swap,2,facebook huh pic.Uh.com / bi5qYQfatb
54,Microsoft,8156,Irrelevant,delete,1,Uh huh pic.facebook. / bi5qYQfatb
54,Microsoft,8156,Irrelevant,delete,2,Uh pic.facebook.com / bi5qYQfatb
55,Nvidia,9192,Irrelevant#Positive,original,0,"than $500 on the AERO VA OLED - Award winning design, stunning 4K OLED panel, color in front edge of kitchen oven, with i7 core and Nvidia Core 4. This is a no work from home, create anywhere laptop! buff.ly/3kd6oRQ"
55,Nvidia,9192,Irrelevant#Positive,swap,1,"than $500 anywhere create AERO VA OLED - Award winning design, stunning 4K OLED panel, color in front edge of kitchen oven, with i7 core and Nvidia Core 4. This is a no work buff home, the on laptop! from.ly/3kd6oRQ"
55,Nvidia,9192,Irrelevant#Positive,swap,2,"than $500 on the AERO VA OLED - laptop winning Nvidia, stunning 4K OLED panel, color in front edge of kitchen oven, with i7 4 and design Core core. This is a no work from home, create anywhere Award! buff.ly/3kd6oRQ"
55,Nvidia,9192,Irrelevant#Positive,insert,1,"than $500 national on the AERO VA OLED - Award winning design, stunning 4K OLED panel, color in front edge of kitchen oven, with i7 core and Nvidia Core 4. d This is a no work from taking home, create anywhere laptop! buff.ly/3kd6oRQ"
55,Nvidia,9192,Irrelevant#Positive,insert,2,"than $500 on the AERO VA OLED - Award stun winning design, stunning 4K OLED panel, color in front edge of kitchen oven, with i7 core and Nvidia Core 4. This is a no work from adenine home, A create anywhere laptop! buff.ly/3kd6oRQ"
55,Nvidia,9192,Irrelevant#Positive,delete,1,"than $ on the AERO VA OLED - Award winning design, stunning OLED panel, color in front edge of kitchen oven, with i7 core Nvidia Core 4. This a no work from, create anywhere laptop! buff.ly/"
55,Nvidia,9192,Irrelevant#Positive,delete,2,"than $500 on the OLED - Award winning design, 4K OLED, color in front edge of kitchen oven, i7 core and Core 4. This is a no work from home, create anywhere laptop! buff.ly/3kd6oRQ"
56,PlayerUnknownsBattlegrounds(PUBG),10188,Positive,original,0,Congratulations guys finally PUBG UNBAN ho gye thnks @ZakaWaqar  thnks all pubg lover .
56,PlayerUnknownsBattlegrounds(PUBG),10188,Positive,swap,1,Congratulations ho finally PUBG UNBAN guys gye thnks @ZakaWaqar  thnks all pubg lover .
56,PlayerUnknownsBattlegrounds(PUBG),10188,Positive,swap,2,all guys finally PUBG UNBAN ho gye thnks @ZakaWaqar  thnks Congratulations pubg lover .
56,PlayerUnknownsBattlegrounds(PUBG),10188,Positive,insert,1,Congratulations guys finally PUBG UNBAN ho gye thnks @ZakaWaqar  thnks all buff pubg lover .
56,PlayerUnknownsBattlegrounds(PUBG),10188,Positive,insert,2,Congratulations guys finally PUBG UNBAN ho ultimately gye thnks @ZakaWaqar  thnks all pubg lover .
56,PlayerUnknownsBattlegrounds(PUBG),10188,Positive,delete,1,Congratulations guys finally PUBG UNBAN ho gye thnks @ZakaWaqar  thnks all pubg .
56,PlayerUnknownsBattlegrounds(PUBG),10188,Positive,delete,2,guys finally PUBG UNBAN ho gye thnks @ZakaWaqar  thnks all pubg lover .
57,Fortnite,6575,Positive,original,0,"A new game racing mode called "" Liferun "" will be added to Fortnite very effective soon! It will first ever be showcased at PAX South in a few extra days.... In this game mode you'll play here as only a Red Green Cross Society Worker with racing to always save the lives of characters in 4 different missions!. via ) @AdamGrenade im excited!"
57,Fortnite,6575,Positive,swap,1,"A new game racing Red added "" Liferun "" will be this to Fortnite very effective soon! It will first ever be showcased at PAX South in a few a called.... In days game mode you'll play here as only extra mode Green Cross Society Worker racing with to always save the lives of characters in 4 different missions!. via ) @AdamGrenade im excited!"
57,Fortnite,6575,Positive,swap,2,"A new game racing will called "" Liferun "" will be Red to Fortnite very effective soon! It mode first ever be extra at PAX South in a few showcased you'll.... In this excited mode days play here as only a added Green Cross Society Worker with racing to always save the lives of characters in 4 different missions!. via ) @AdamGrenade im game!"
57,Fortnite,6575,Positive,insert,1,"A new game racing mode called "" Liferun "" will be added visit to Fortnite very effective soon! It will bequeath first ever be showcased at PAX South in a few extra days.... In this game mode you'll play here as only a Red Green Cross Society Worker with racing to always save the lives of characters in 4 different missions!. shortly via ) @constitute AdamGrenade im incessantly excited!"
57,Fortnite,6575,Positive,insert,2,"Confederacy always A new game racing mode called "" Liferun "" will be added to Fortnite very effective soon! It will first ever be showcased at PAX South in a few extra days.... In this game mode you'll play amp here as only a Red sprightliness Green Cross Society Worker with racing to always save the lives of characters in 4 different missions!. southward via ) @AdamGrenade im excited!"
57,Fortnite,6575,Positive,delete,1,"A new game racing mode "" Liferun "" be added to Fortnite very effective soon! It will first be showcased at PAX South in few extra days.... In this you'll play here as only a Red Green Cross Worker with to always save the lives of characters in 4 different!. via ) @AdamGrenade im excited!"
57,Fortnite,6575,Positive,delete,2,"A new game racing mode "" Liferun "" will be added to Fortnite effective! It will first ever showcased at PAX in a few days.... In this game mode you'll play here as only a Green Cross Society Worker with racing to always save the of characters in 4 different!. via ) @AdamGrenade im excited!"
58,Microsoft,8361,Negative,original,0,Microsoft falls after Microsoft forgot to issue a certificate: -))))))) theverge.com / 2020 / 2 / 3 / 21120...
58,Microsoft,8361,Negative,swap,1,Microsoft 2 after Microsoft forgot to issue a certificate: -))))))) theverge.com / 2020 / falls / 3 / 21120...
58,Microsoft,8361,Negative,swap,2,Microsoft falls certificate Microsoft forgot to issue a after: -))))))) theverge.com / 2020 / 2 / 3 / 21120...
58,Microsoft,8361,Negative,insert,1,Microsoft falls after Microsoft forgot to issue a certificate: -))))))) afterward theverge.com / 2020 / 2 / 3 / 21120...
58,Microsoft,8361,Negative,insert,2,number Microsoft falls after Microsoft forgot to issue a certificate: -))))))) theverge.com / 2020 / 2 / 3 / 21120...
58,Microsoft,8361,Negative,delete,1,Microsoft after Microsoft forgot to issue a certificate: -))))))) theverge.com / 2020 / / 3 / 21120...
58,Microsoft,8361,Negative,delete,2,Microsoft falls after forgot to issue a certificate: -))))))) theverge. / 2020 / 2 / 3 / 21120...
59,Borderlands,2768,Positive,original,0,"New Borderlands Ports on Switch are so good, 100% gave no complaints, definitely worth it, can’t wait to get Bioshock Collection soon."
59,Borderlands,2768,Positive,swap,1,"New Borderlands Ports on Switch are so get, definitely% gave no complaints, 100 worth it, can’t wait to good Bioshock Collection soon."
59,Borderlands,2768,Positive,swap,2,"New Ports to on Switch are so good, 100% gave no complaints, definitely worth it, can’t wait Borderlands get Bioshock Collection soon."
59,Borderlands,2768,Positive,insert,1,"New Borderlands Ports on Switch are so good, 100% gave no complaints, definitely worth it, can’t wait equal to along get Bioshock Collection soon."
59,Borderlands,2768,Positive,insert,2,"ill New Borderlands Ports on Switch are so good, 100% gave no complaints, shortly definitely worth it, can’t wait to get Bioshock Collection soon."
59,Borderlands,2768,Positive,delete,1,"New Borderlands Ports on Switch are good, 100% gave no complaints, definitely worth, can’t wait get Bioshock Collection soon."
59,Borderlands,2768,Positive,delete,2,"New Borderlands on Switch are so good,% gave no, definitely worth it, can’t wait to get Bioshock Collection soon."
60,Cyberpunk2077,3619,Negative,original,0,I ’ m really bummed that @CyberpunkGame is only first person. 5 I think your 3rd person is always leading the move forward for successful side story games. The camera angles while playing just really seems so awkward and leave your game constantly struggling to enjoy the surrounding details. 4 This is going to hurt me their success
60,Cyberpunk2077,3619,Negative,swap,1,I ’ m really story that @CyberpunkGame is only first person. 5 I think your 3rd success is and leading the is forward for successful side bummed games. The camera angles while playing just really seems so awkward always leave your game constantly struggling to enjoy the surrounding details. 4 This move going to hurt me their person
60,Cyberpunk2077,3619,Negative,swap,2,I ’ to really bummed games @CyberpunkGame is only first person. 5 I think your 3rd person is always leading the move forward for successful side story that. This camera angles while playing just really details so awkward and leave your game constantly struggling to enjoy the surrounding seems. 4 The is going m hurt me their success
60,Cyberpunk2077,3619,Negative,insert,1,I ’ m really bummed that @CyberpunkGame is only first person. 5 I think your 3rd person is always leading the move forward for successful side story games. The camera angles seem while playing just firstly really seems so awkward and leave your game constantly struggling to enjoy the environ surrounding blend details. 4 This is going to hurt me their success
60,Cyberpunk2077,3619,Negative,insert,2,I ’ m really bummed that @entirely CyberpunkGame is only first person. 5 I think your 3rd allow expire person is always leading the move forward for successful side story games. The camera exclusively angles while playing just really seems so awkward and leave your game constantly struggling to enjoy the surrounding details. 4 This is going very to hurt me their success
60,Cyberpunk2077,3619,Negative,delete,1,I ’ m really bummed @CyberpunkGame is only. 5 I think your person is leading the move forward for successful side. The camera angles while playing just really seems so awkward and leave your game constantly struggling to enjoy surrounding details. 4 This is going to hurt me their success
60,Cyberpunk2077,3619,Negative,delete,2,’ m really @CyberpunkGame is only first person. 5 I think your person is always leading the move forward for side games. The camera angles while playing just really seems awkward and leave your constantly struggling to enjoy the surrounding details. 4 This is going to hurt me their success
61,CallOfDutyBlackopsColdWar,1748,Irrelevant,original,0,"Scump, Simp, Loony, Slacked"
61,CallOfDutyBlackopsColdWar,1748,Irrelevant,swap,1,"Scump, Slacked, Loony, Simp"
61,CallOfDutyBlackopsColdWar,1748,Irrelevant,swap,2,"Simp, Scump, Loony, Slacked"
61,CallOfDutyBlackopsColdWar,1748,Irrelevant,insert,1,"Scump, Simp, Loony, slow Slacked"
61,CallOfDutyBlackopsColdWar,1748,Irrelevant,insert,2,"Scump, slake Simp, Loony, Slacked"
