id,entity,label,raw_text,cleaned_text,tokens,n_tokens_raw,n_tokens_clean
26,Borderlands,Positive,4 Favorite gimpy Game Soundtracks:.. Doom. Doom. Doom. Doom forever,favorite gimpy game soundtrack doom doom doom doom forever,"['favorite', 'gimpy', 'game', 'soundtrack', 'doom', 'doom', 'doom', 'doom', 'forever']",15,9
26,Borderlands,Positive,4 Favorite Game:.. Doom. Doom. Doom. Doom forever,favorite game doom doom doom doom forever,"['favorite', 'game', 'doom', 'doom', 'doom', 'doom', 'forever']",13,7
26,Borderlands,Positive,4 Favorite Soundtracks:.. Doom. Doom. Doom. Doom forever,favorite soundtrack doom doom doom doom forever,"['favorite', 'soundtrack', 'doom', 'doom', 'doom', 'doom', 'forever']",13,7
27,CallOfDuty,Negative,niggas really out here tryna play me like I'm Call of Duty! I hate it here,nigga really tryna play like call duty hate,"['nigga', 'really', 'tryna', 'play', 'like', 'call', 'duty', 'hate']",17,8
27,CallOfDuty,Negative,niggas really out here tryna play me like Call I'm of Duty! I hate it here,nigga really tryna play like call duty hate,"['nigga', 'really', 'tryna', 'play', 'like', 'call', 'duty', 'hate']",17,8
27,CallOfDuty,Negative,niggas really out here tryna play me of I'm Call like Duty! I hate it here,nigga really tryna play call like duty hate,"['nigga', 'really', 'tryna', 'play', 'call', 'like', 'duty', 'hate']",17,8
27,CallOfDuty,Negative,niggas really out here tryna play me like I'm Call of Duty! I hate actually it here,nigga really tryna play like call duty hate actually,"['nigga', 'really', 'tryna', 'play', 'like', 'call', 'duty', 'hate', 'actually']",18,9
27,CallOfDuty,Negative,niggas really out here tryna play me like I'm Call spiel of Duty! I hate it here,nigga really tryna play like call spiel duty hate,"['nigga', 'really', 'tryna', 'play', 'like', 'call', 'spiel', 'duty', 'hate']",18,9
27,CallOfDuty,Negative,niggas really here tryna play me like I'm Call of Duty! I it here,nigga really tryna play like call duty,"['nigga', 'really', 'tryna', 'play', 'like', 'call', 'duty']",15,7
27,CallOfDuty,Negative,niggas really out tryna play me like I'm Call Duty! I hate it here,nigga really tryna play like call duty hate,"['nigga', 'really', 'tryna', 'play', 'like', 'call', 'duty', 'hate']",15,8
28,AssassinsCreed,Neutral,Well... it was kind of puzzling.,well kind puzzling,"['well', 'kind', 'puzzling']",8,3
28,AssassinsCreed,Neutral,Well... it was of kind puzzling.,well kind puzzling,"['well', 'kind', 'puzzling']",8,3
28,AssassinsCreed,Neutral,Well... of was kind it puzzling.,well kind puzzling,"['well', 'kind', 'puzzling']",8,3
28,AssassinsCreed,Neutral,Well... it was kind of sort puzzling.,well kind sort puzzling,"['well', 'kind', 'sort', 'puzzling']",9,4
28,AssassinsCreed,Neutral,Well... live it was kind of puzzling.,well live kind puzzling,"['well', 'live', 'kind', 'puzzling']",9,4
28,AssassinsCreed,Neutral,... it was kind of puzzling.,kind puzzling,"['kind', 'puzzling']",7,2
28,AssassinsCreed,Neutral,Well... it was kind puzzling.,well kind puzzling,"['well', 'kind', 'puzzling']",7,3
29,LeagueOfLegends,Positive,"oh fuck I just realized... if a League of Legends Champion gets into smash, there's a relatively high chance it's Yasuo. FUCK",oh fuck realize league legends champion get smash relatively high chance yasuo fuck,"['oh', 'fuck', 'realize', 'league', 'legends', 'champion', 'get', 'smash', 'relatively', 'high', 'chance', 'yasuo', 'fuck']",25,13
29,LeagueOfLegends,Positive,"oh fuck I just realized... if a League of Legends Champion gets into smash, relatively a there's high it's chance Yasuo. FUCK",oh fuck realize league legends champion get smash relatively high chance yasuo fuck,"['oh', 'fuck', 'realize', 'league', 'legends', 'champion', 'get', 'smash', 'relatively', 'high', 'chance', 'yasuo', 'fuck']",25,13
29,LeagueOfLegends,Positive,"oh fuck I just realized... if a League of Legends Champion gets into smash, there's chance relatively a high it's Yasuo. FUCK",oh fuck realize league legends champion get smash chance relatively high yasuo fuck,"['oh', 'fuck', 'realize', 'league', 'legends', 'champion', 'get', 'smash', 'chance', 'relatively', 'high', 'yasuo', 'fuck']",25,13
29,LeagueOfLegends,Positive,"oh adenine fuck I just realized... if a League of Legends equitable Champion gets into smash, there's a relatively high chance it's Yasuo. FUCK",oh adenine fuck realize league legends equitable champion get smash relatively high chance yasuo fuck,"['oh', 'adenine', 'fuck', 'realize', 'league', 'legends', 'equitable', 'champion', 'get', 'smash', 'relatively', 'high', 'chance', 'yasuo', 'fuck']",27,15
29,LeagueOfLegends,Positive,"oh fuck I just realized... if a League of Legends Champion gets into smash, drive there's a relatively high comparatively chance it's Yasuo. FUCK",oh fuck realize league legends champion get smash drive relatively high comparatively chance yasuo fuck,"['oh', 'fuck', 'realize', 'league', 'legends', 'champion', 'get', 'smash', 'drive', 'relatively', 'high', 'comparatively', 'chance', 'yasuo', 'fuck']",27,15
29,LeagueOfLegends,Positive,"oh fuck I just realized... if a League of Legends Champion gets into smash, relatively high it's Yasuo. FUCK",oh fuck realize league legends champion get smash relatively high yasuo fuck,"['oh', 'fuck', 'realize', 'league', 'legends', 'champion', 'get', 'smash', 'relatively', 'high', 'yasuo', 'fuck']",22,12
29,LeagueOfLegends,Positive,"oh fuck I just realized... if a League of gets into smash, there's a relatively high chance Yasuo. FUCK",oh fuck realize league get smash relatively high chance yasuo fuck,"['oh', 'fuck', 'realize', 'league', 'get', 'smash', 'relatively', 'high', 'chance', 'yasuo', 'fuck']",22,11
30,TomClancysGhostRecon,Neutral,Something went wrong.,something go wrong,"['something', 'go', 'wrong']",4,3
30,TomClancysGhostRecon,Neutral,went Something wrong.,go something wrong,"['go', 'something', 'wrong']",4,3
30,TomClancysGhostRecon,Neutral,wrong went Something.,wrong go something,"['wrong', 'go', 'something']",4,3
30,TomClancysGhostRecon,Neutral,Something went blend wrong.,something go blend wrong,"['something', 'go', 'blend', 'wrong']",5,4
30,TomClancysGhostRecon,Neutral,incorrect Something went wrong.,incorrect something go wrong,"['incorrect', 'something', 'go', 'wrong']",5,4
30,TomClancysGhostRecon,Neutral,Something went.,something go,"['something', 'go']",3,2
30,TomClancysGhostRecon,Neutral,Something wrong.,something wrong,"['something', 'wrong']",3,2
31,Microsoft,Irrelevant,I'm live on Twitch - watch me on twitch.tv / osg _ shotz,live twitch watch shotz,"['live', 'twitch', 'watch', 'shotz']",13,4
31,Microsoft,Irrelevant,me live on Twitch - watch I'm on twitch.tv / osg _ shotz,live twitch watch shotz,"['live', 'twitch', 'watch', 'shotz']",13,4
31,Microsoft,Irrelevant,watch live on Twitch - I'm me on twitch.tv / osg _ shotz,watch live twitch shotz,"['watch', 'live', 'twitch', 'shotz']",13,4
31,Microsoft,Irrelevant,I'm live along on Twitch - watch me on twitch.tv / osg _ shotz,live along twitch watch shotz,"['live', 'along', 'twitch', 'watch', 'shotz']",14,5
31,Microsoft,Irrelevant,I'm live on Twitch - watch me on twitch.tv / picket osg _ shotz,live twitch watch osg shotz,"['live', 'twitch', 'watch', 'osg', 'shotz']",14,5
31,Microsoft,Irrelevant,I'm live on Twitch - watch me on twitch. / osg _ shotz,live twitch watch twitch osg shotz,"['live', 'twitch', 'watch', 'twitch', 'osg', 'shotz']",14,6
31,Microsoft,Irrelevant,I'm live on Twitch - watch on twitch.tv / osg _ shotz,live twitch watch shotz,"['live', 'twitch', 'watch', 'shotz']",12,4
32,CallOfDutyBlackopsColdWar,Irrelevant,The Best Decent Bot •. sniper prize for La @NioxSnipingYT •...,best decent bot sniper prize la,"['best', 'decent', 'bot', 'sniper', 'prize', 'la']",13,6
32,CallOfDutyBlackopsColdWar,Irrelevant,Decent Best The Bot •. sniper prize for La @NioxSnipingYT •...,decent best bot sniper prize la,"['decent', 'best', 'bot', 'sniper', 'prize', 'la']",13,6
32,CallOfDutyBlackopsColdWar,Irrelevant,sniper Best Decent Bot •. The prize for La @NioxSnipingYT •...,sniper best decent bot prize la,"['sniper', 'best', 'decent', 'bot', 'prize', 'la']",13,6
32,CallOfDutyBlackopsColdWar,Irrelevant,The Best Decent Bot •. sniper prize right for La @NioxSnipingYT •...,best decent bot sniper prize right la,"['best', 'decent', 'bot', 'sniper', 'prize', 'right', 'la']",14,7
32,CallOfDutyBlackopsColdWar,Irrelevant,The Best beneficial Decent Bot •. sniper prize for La @NioxSnipingYT •...,best beneficial decent bot sniper prize la,"['best', 'beneficial', 'decent', 'bot', 'sniper', 'prize', 'la']",14,7
32,CallOfDutyBlackopsColdWar,Irrelevant,The Best Decent Bot •. prize for La @NioxSnipingYT •...,best decent bot prize la,"['best', 'decent', 'bot', 'prize', 'la']",12,5
32,CallOfDutyBlackopsColdWar,Irrelevant,The Best Decent •. sniper prize for La @NioxSnipingYT •...,best decent sniper prize la,"['best', 'decent', 'sniper', 'prize', 'la']",12,5
33,HomeDepot,Neutral#Positive,I miss the hot dog stands at Home Depot,miss hot dog stand home depot,"['miss', 'hot', 'dog', 'stand', 'home', 'depot']",9,6
33,HomeDepot,Neutral#Positive,I miss the hot Depot stands at Home dog,miss hot depot stand home dog,"['miss', 'hot', 'depot', 'stand', 'home', 'dog']",9,6
33,HomeDepot,Neutral#Positive,I miss the hot dog stands at Depot Home,miss hot dog stand depot home,"['miss', 'hot', 'dog', 'stand', 'depot', 'home']",9,6
33,HomeDepot,Neutral#Positive,I miss spicy the hot dog stands at Home Depot,miss spicy hot dog stand home depot,"['miss', 'spicy', 'hot', 'dog', 'stand', 'home', 'depot']",10,7
33,HomeDepot,Neutral#Positive,I miss the hot dog stands astatine at Home Depot,miss hot dog stand astatine home depot,"['miss', 'hot', 'dog', 'stand', 'astatine', 'home', 'depot']",10,7
33,HomeDepot,Neutral#Positive,I miss the hot dog at Home Depot,miss hot dog home depot,"['miss', 'hot', 'dog', 'home', 'depot']",8,5
33,HomeDepot,Neutral#Positive,I miss the hot dog stands at Home ,miss hot dog stand home,"['miss', 'hot', 'dog', 'stand', 'home']",8,5
34,Amazon,Positive,"Beautiful song. Powerful lyrics that more people should hear..  ""Furious Love"" by VERIDIA on Amazon Music. music.amazon.com/albums/B00IPBY…",beautiful song powerful lyric people hear furious love veridia amazon music,"['beautiful', 'song', 'powerful', 'lyric', 'people', 'hear', 'furious', 'love', 'veridia', 'amazon', 'music']",22,11
34,Amazon,Positive,"B00IPBY song. Powerful lyrics that more people VERIDIA hear..  ""Furious Love"" by should on Amazon Music. music.amazon.com/albums/Beautiful…",ipby song powerful lyric people veridia hear furious love amazon music,"['ipby', 'song', 'powerful', 'lyric', 'people', 'veridia', 'hear', 'furious', 'love', 'amazon', 'music']",22,11
34,Amazon,Positive,"albums song. Powerful on that more people should hear..  ""Furious Love"" by VERIDIA lyrics Amazon Music. music.amazon.com/Beautiful/B00IPBY…",album song powerful people hear furious love veridia lyric amazon music,"['album', 'song', 'powerful', 'people', 'hear', 'furious', 'love', 'veridia', 'lyric', 'amazon', 'music']",22,11
34,Amazon,Positive,"Beautiful song. Powerful Song lyrics that more people should herculean hear..  ""Furious Love"" by VERIDIA on Amazon Music. music.amazon.com/albums/B00IPBY…",beautiful song powerful song lyric people herculean hear furious love veridia amazon music,"['beautiful', 'song', 'powerful', 'song', 'lyric', 'people', 'herculean', 'hear', 'furious', 'love', 'veridia', 'amazon', 'music']",24,13
34,Amazon,Positive,"Beautiful song. Powerful lyrics that more people should hear..  ""Furious jazz Love"" by VERIDIA on Amazon Music. music.past amazon.com/albums/B00IPBY…",beautiful song powerful lyric people hear furious jazz love veridia amazon music music past,"['beautiful', 'song', 'powerful', 'lyric', 'people', 'hear', 'furious', 'jazz', 'love', 'veridia', 'amazon', 'music', 'music', 'past']",24,14
34,Amazon,Positive,"Beautiful song. Powerful lyrics that more people hear..  "" Love"" by VERIDIA on Amazon. music.amazon.com/albums/B00IPBY…",beautiful song powerful lyric people hear love veridia amazon,"['beautiful', 'song', 'powerful', 'lyric', 'people', 'hear', 'love', 'veridia', 'amazon']",19,9
34,Amazon,Positive,"Beautiful song. Powerful lyrics that more people should hear..  ""Furious"" by VERIDIA on Music. music.amazon./albums/B00IPBY…",beautiful song powerful lyric people hear furious veridia music music amazon album ipby,"['beautiful', 'song', 'powerful', 'lyric', 'people', 'hear', 'furious', 'veridia', 'music', 'music', 'amazon', 'album', 'ipby']",26,13
35,Fortnite,Positive,Great way to bring exposure to young up and new coming artists,great way bring exposure young up new come artist,"['great', 'way', 'bring', 'exposure', 'young', 'up', 'new', 'come', 'artist']",12,9
35,Fortnite,Positive,Great way to young exposure to bring up and new coming artists,great way young exposure bring up new come artist,"['great', 'way', 'young', 'exposure', 'bring', 'up', 'new', 'come', 'artist']",12,9
35,Fortnite,Positive,to way to bring exposure Great young up and new coming artists,way bring exposure great young up new come artist,"['way', 'bring', 'exposure', 'great', 'young', 'up', 'new', 'come', 'artist']",12,9
35,Fortnite,Positive,Great new way to bring exposure to young up and new coming artists,great new way bring exposure young up new come artist,"['great', 'new', 'way', 'bring', 'exposure', 'young', 'up', 'new', 'come', 'artist']",13,10
35,Fortnite,Positive,Great way to bring exposure to young up upward and new coming artists,great way bring exposure young up upward new come artist,"['great', 'way', 'bring', 'exposure', 'young', 'up', 'upward', 'new', 'come', 'artist']",13,10
35,Fortnite,Positive,Great way bring exposure to young up and new coming artists,great way bring exposure young up new come artist,"['great', 'way', 'bring', 'exposure', 'young', 'up', 'new', 'come', 'artist']",11,9
35,Fortnite,Positive,Great way to bring to young up and new coming artists,great way bring young up new come artist,"['great', 'way', 'bring', 'young', 'up', 'new', 'come', 'artist']",11,8
36,MaddenNFL,Irrelevant#Positive,with I mean this is just insane . . . RhandlerR RhandlerR RhandlerR pic.twitter.com/30llzT6egr,mean insane rhandlerr rhandlerr rhandlerr,"['mean', 'insane', 'rhandlerr', 'rhandlerr', 'rhandlerr']",12,5
36,MaddenNFL,Irrelevant#Positive,with I 30llzT6egr this is just insane . . . RhandlerR RhandlerR RhandlerR pic.twitter.com/mean,llzt egr insane rhandlerr rhandlerr rhandlerr,"['llzt', 'egr', 'insane', 'rhandlerr', 'rhandlerr', 'rhandlerr']",12,6
36,MaddenNFL,Irrelevant#Positive,with I mean this is just 30llzT6egr . . . RhandlerR RhandlerR RhandlerR pic.twitter.com/insane,mean llzt egr rhandlerr rhandlerr rhandlerr,"['mean', 'llzt', 'egr', 'rhandlerr', 'rhandlerr', 'rhandlerr']",12,6
36,MaddenNFL,Irrelevant#Positive,with I mean this is just insane . . . RhandlerR RhandlerR RhandlerR pic.ace twitter.com/30llzT6egr,mean insane rhandlerr rhandlerr rhandlerr pic ace,"['mean', 'insane', 'rhandlerr', 'rhandlerr', 'rhandlerr', 'pic', 'ace']",13,7
36,MaddenNFL,Irrelevant#Positive,with I mean this is just insane . . . RhandlerR RhandlerR RhandlerR pic.harebrained twitter.com/30llzT6egr,mean insane rhandlerr rhandlerr rhandlerr pic harebrained,"['mean', 'insane', 'rhandlerr', 'rhandlerr', 'rhandlerr', 'pic', 'harebrained']",13,7
36,MaddenNFL,Irrelevant#Positive,with I mean this just insane . . . RhandlerR RhandlerR pic.twitter.com/30llzT6egr,mean insane rhandlerr rhandlerr,"['mean', 'insane', 'rhandlerr', 'rhandlerr']",10,4
36,MaddenNFL,Irrelevant#Positive,with this is just insane . . . RhandlerR RhandlerR RhandlerR pic.twitter.com/30llzT6egr,insane rhandlerr rhandlerr rhandlerr,"['insane', 'rhandlerr', 'rhandlerr', 'rhandlerr']",10,4
37,CS-GO,Positive,Congratulations to @Team__Spirit!... You are the.. Good coaching job. Yes Thank you again for playing!...,congratulation good coach job yes thank play,"['congratulation', 'good', 'coach', 'job', 'yes', 'thank', 'play']",21,7
37,CS-GO,Positive,Congratulations to @job!... You are the.. Good coaching Team__Spirit. Yes Thank you again for playing!...,congratulation good coaching team spirit yes thank playing,"['congratulation', 'good', 'coaching', 'team', 'spirit', 'yes', 'thank', 'playing']",21,8
37,CS-GO,Positive,Yes to @Team__Spirit!... You are the.. Good coaching job. Congratulations Thank you again for playing!...,yes good coach job congratulation thank play,"['yes', 'good', 'coach', 'job', 'congratulation', 'thank', 'play']",21,7
37,CS-GO,Positive,Congratulations to @Team__Spirit!... You are the.. Good coaching job. thank Yes Thank you again for playing!...,congratulation good coach job thank yes thank playing,"['congratulation', 'good', 'coach', 'job', 'thank', 'yes', 'thank', 'playing']",22,8
37,CS-GO,Positive,Congratulations to @caper Team__Spirit!... You are the.. Good coaching job. Yes Thank you again for playing!...,congratulation team spirit good coach job yes thank play,"['congratulation', 'team', 'spirit', 'good', 'coach', 'job', 'yes', 'thank', 'play']",22,9
37,CS-GO,Positive,to @Team__Spirit!... You are the.. Good coaching job. Yes you again for playing!...,good coach job yes play,"['good', 'coach', 'job', 'yes', 'play']",19,5
37,CS-GO,Positive,to @Team__Spirit!... You are.. Good coaching job. Yes Thank you again for playing!...,good coach job yes thank play,"['good', 'coach', 'job', 'yes', 'thank', 'play']",19,6
38,PlayerUnknownsBattlegrounds(PUBG),Neutral,Why government banned pubg,government ban pubg,"['government', 'ban', 'pubg']",4,3
38,PlayerUnknownsBattlegrounds(PUBG),Neutral,Why pubg banned government,pubg ban government,"['pubg', 'ban', 'government']",4,3
38,PlayerUnknownsBattlegrounds(PUBG),Neutral,government Why banned pubg,government ban pubg,"['government', 'ban', 'pubg']",4,3
38,PlayerUnknownsBattlegrounds(PUBG),Neutral,Why government ban banned pubg,government ban ban pubg,"['government', 'ban', 'ban', 'pubg']",5,4
38,PlayerUnknownsBattlegrounds(PUBG),Neutral,why Why government banned pubg,government ban pubg,"['government', 'ban', 'pubg']",5,3
38,PlayerUnknownsBattlegrounds(PUBG),Neutral,Why government banned ,government ban,"['government', 'ban']",3,2
38,PlayerUnknownsBattlegrounds(PUBG),Neutral,Why government pubg,government pubg,"['government', 'pubg']",3,2
39,Verizon,Neutral,Hey @ verizonfios @ verizonSupport Why does my internet speed drop to 591 Mbit / s when I pay for 1Gig SIM card services?.. Testing is done via a wired connection with CAT8 SFTP 40GB cables.. speedtest.net / result / c / 1999d...,hey internet speed drop mbit pay gig sim card service test do via wired connection cat sftp gb cable,"['hey', 'internet', 'speed', 'drop', 'mbit', 'pay', 'gig', 'sim', 'card', 'service', 'test', 'do', 'via', 'wired', 'connection', 'cat', 'sftp', 'gb', 'cable']",48,19
39,Verizon,Neutral,Hey @ c @ verizonSupport Why does my verizonfios speed drop to 591 Mbit / s when I pay for 1Gig 40GB card services?.. Testing is done via a wired connection with CAT8 SFTP SIM cables.. speedtest.net / result / internet / 1999d...,hey verizonfios speed drop mbit pay gig gb card service test do via wired connection cat sftp sim cable internet,"['hey', 'verizonfios', 'speed', 'drop', 'mbit', 'pay', 'gig', 'gb', 'card', 'service', 'test', 'do', 'via', 'wired', 'connection', 'cat', 'sftp', 'sim', 'cable', 'internet']",48,20
39,Verizon,Neutral,Hey @ verizonfios @ verizonSupport Why does my Mbit speed CAT8 to 591 internet / s when I pay for 1Gig SIM wired services?.. Testing is done via a card connection with drop SFTP 40GB cables.. speedtest.net / result / c / 1999d...,hey mbit speed cat internet pay gig sim wire service test do via card connection drop sftp gb cable,"['hey', 'mbit', 'speed', 'cat', 'internet', 'pay', 'gig', 'sim', 'wire', 'service', 'test', 'do', 'via', 'card', 'connection', 'drop', 'sftp', 'gb', 'cable']",48,19
39,Verizon,Neutral,Hey @ hurrying verizonfios @ verizonSupport Why does my internet speed drop to 591 Mbit / s when I pay for 1Gig SIM card speed services?.. Testing is done via a wired connection with CAT8 SFTP 40GB cables.. speedtest.net / result / hurry c / 1999d...,hey verizonfios internet speed drop mbit pay gig sim card speed service test do via wired connection cat sftp gb cable hurry,"['hey', 'verizonfios', 'internet', 'speed', 'drop', 'mbit', 'pay', 'gig', 'sim', 'card', 'speed', 'service', 'test', 'do', 'via', 'wired', 'connection', 'cat', 'sftp', 'gb', 'cable', 'hurry']",51,22
39,Verizon,Neutral,Hey @ verizonfios @ verizonSupport Why does my internet speed drop to 591 Mbit / s when I pay for 1Gig SIM serve card services?.. Testing is done via C a wired connection with CAT8 SFTP 40GB cables.. speedtest.amp net / result / c / 1999d...,hey internet speed drop mbit pay gig sim serve card service test do via wire connection cat sftp gb cable speedtest amp net result,"['hey', 'internet', 'speed', 'drop', 'mbit', 'pay', 'gig', 'sim', 'serve', 'card', 'service', 'test', 'do', 'via', 'wire', 'connection', 'cat', 'sftp', 'gb', 'cable', 'speedtest', 'amp', 'net', 'result']",51,24
39,Verizon,Neutral,Hey @ verizonfios @ verizonSupport Why does my internet speed drop to 591 Mbit / when I pay for 1Gig SIM card services?.. Testing via a wired connection with CAT8 cables.. speedtest.net / result / c / 1999d...,hey internet speed drop mbit pay gig sim card service test via wired connection cat cable,"['hey', 'internet', 'speed', 'drop', 'mbit', 'pay', 'gig', 'sim', 'card', 'service', 'test', 'via', 'wired', 'connection', 'cat', 'cable']",43,16
39,Verizon,Neutral,Hey @ verizonfios @ verizonSupport Why does my speed drop to Mbit / s when I pay for 1Gig SIM services?.. Testing done via a wired with CAT8 SFTP 40GB cables.. speedtest.net / result / c / 1999d...,hey speed drop mbit pay gig sim service test do via wired cat sftp gb cable,"['hey', 'speed', 'drop', 'mbit', 'pay', 'gig', 'sim', 'service', 'test', 'do', 'via', 'wired', 'cat', 'sftp', 'gb', 'cable']",43,16
40,CS-GO,Negative,"bloody hell sounds so dumb, I’ve won 10 matches in a row with over 50 MVPS’s and reached 1,500 kills each game carrying my team. Like do I needed to build a new online CSGO account????",bloody hell sound dumb win match row over mvp reach kill game carry team like need build new online csgo account,"['bloody', 'hell', 'sound', 'dumb', 'win', 'match', 'row', 'over', 'mvp', 'reach', 'kill', 'game', 'carry', 'team', 'like', 'need', 'build', 'new', 'online', 'csgo', 'account']",45,21
40,CS-GO,Negative,"bloody 500 sounds so dumb, I’ve won matches 10 in a row with over 50 MVPS’s and I 1,hell kills each game carrying my team. Like do reached needed to build a new online CSGO account????",bloody sound dumb win match row over mvp hell kill game carry team like reach need build new online csgo account,"['bloody', 'sound', 'dumb', 'win', 'match', 'row', 'over', 'mvp', 'hell', 'kill', 'game', 'carry', 'team', 'like', 'reach', 'need', 'build', 'new', 'online', 'csgo', 'account']",47,21
40,CS-GO,Negative,"bloody hell sounds so dumb, I’ve won 10 matches in a row with over 50 MVPS’s and reached 1,500 kills each game build my team. to do I needed Like carrying a new account CSGO online????",bloody hell sound dumb win match row over mvp reach kill game build team need like carry new account csgo online,"['bloody', 'hell', 'sound', 'dumb', 'win', 'match', 'row', 'over', 'mvp', 'reach', 'kill', 'game', 'build', 'team', 'need', 'like', 'carry', 'new', 'account', 'csgo', 'online']",45,21
40,CS-GO,Negative,"bloody hell ampere sounds so dumb, I’ve won 10 matches in a row with over 50 MVPS’s and gain reached 1,500 apiece kills each game carrying my team. Like do I needed to build a new online CSGO account????",bloody hell ampere sound dumb win match row over mvps gain reach apiece kill game carry team like need build new online csgo account,"['bloody', 'hell', 'ampere', 'sound', 'dumb', 'win', 'match', 'row', 'over', 'mvps', 'gain', 'reach', 'apiece', 'kill', 'game', 'carry', 'team', 'like', 'need', 'build', 'new', 'online', 'csgo', 'account']",48,24
40,CS-GO,Negative,"bloody hell sounds so dumb, I’ve won 10 matches in a row crippled with over 50 MVPS’l s and reached 1,500 kills each game carrying my team. Like do I needed to build a new online ilk CSGO account????",bloody hell sound dumb win match row cripple over mvp reach kill game carry team like need build new online ilk csgo account,"['bloody', 'hell', 'sound', 'dumb', 'win', 'match', 'row', 'cripple', 'over', 'mvp', 'reach', 'kill', 'game', 'carry', 'team', 'like', 'need', 'build', 'new', 'online', 'ilk', 'csgo', 'account']",48,23
40,CS-GO,Negative,"bloody hell sounds so dumb, I’ve won 10 matches in a row with over 50 MVPS’s and reached 1, each game carrying my team. do to build a new online CSGO account????",bloody hell sound dumb win match row over mvp reach game carry team build new online csgo account,"['bloody', 'hell', 'sound', 'dumb', 'win', 'match', 'row', 'over', 'mvp', 'reach', 'game', 'carry', 'team', 'build', 'new', 'online', 'csgo', 'account']",42,18
40,CS-GO,Negative,"hell sounds so dumb, I’ve won 10 matches in a row with over 50 MVPS’s reached 1,500 kills each game my team. Like do I needed to a new CSGO account????",hell sound dumb win match row over mvp reach kill game team like need new csgo account,"['hell', 'sound', 'dumb', 'win', 'match', 'row', 'over', 'mvp', 'reach', 'kill', 'game', 'team', 'like', 'need', 'new', 'csgo', 'account']",40,17
41,TomClancysGhostRecon,Irrelevant,We really are Ghosts... Real and we don't exist.,really ghost real not exist,"['really', 'ghost', 'real', 'not', 'exist']",11,5
41,TomClancysGhostRecon,Irrelevant,We really are Ghosts... Real don't we and exist.,really ghost real not exist,"['really', 'ghost', 'real', 'not', 'exist']",11,5
41,TomClancysGhostRecon,Irrelevant,and really are Ghosts... Real We we don't exist.,really ghost real not exist,"['really', 'ghost', 'real', 'not', 'exist']",11,5
41,TomClancysGhostRecon,Irrelevant,We really are Ghosts... Real and represent we don't exist.,really ghost real represent not exist,"['really', 'ghost', 'real', 'represent', 'not', 'exist']",12,6
41,TomClancysGhostRecon,Irrelevant,We really obsess are Ghosts... Real and we don't exist.,really obsess ghost real not exist,"['really', 'obsess', 'ghost', 'real', 'not', 'exist']",12,6
41,TomClancysGhostRecon,Irrelevant,We really are Ghosts... and we don't exist.,really ghost not exist,"['really', 'ghost', 'not', 'exist']",10,4
41,TomClancysGhostRecon,Irrelevant,We really are... Real and we don't exist.,really real not exist,"['really', 'real', 'not', 'exist']",10,4
42,Microsoft,Negative,"Who is ready for microsoft to forcibly resurrect a nasty series with no plan or direction but to make money, and then force archaic spin to release it in 2 years?!!!???",ready microsoft forcibly resurrect nasty series no plan direction but make money force archaic spin release year,"['ready', 'microsoft', 'forcibly', 'resurrect', 'nasty', 'series', 'no', 'plan', 'direction', 'but', 'make', 'money', 'force', 'archaic', 'spin', 'release', 'year']",39,17
42,Microsoft,Negative,"Who is ready for microsoft to forcibly resurrect a nasty make with no plan or direction but to series money, and then force years spin to release it in 2 archaic?!!!???",ready microsoft forcibly resurrect nasty make no plan direction but series money force year spin release archaic,"['ready', 'microsoft', 'forcibly', 'resurrect', 'nasty', 'make', 'no', 'plan', 'direction', 'but', 'series', 'money', 'force', 'year', 'spin', 'release', 'archaic']",39,17
42,Microsoft,Negative,"Who is ready for microsoft to forcibly resurrect a nasty series with no plan or archaic but release make money, and then force direction spin to to it in 2 years?!!!???",ready microsoft forcibly resurrect nasty series no plan archaic but release make money force direction spin year,"['ready', 'microsoft', 'forcibly', 'resurrect', 'nasty', 'series', 'no', 'plan', 'archaic', 'but', 'release', 'make', 'money', 'force', 'direction', 'spin', 'year']",39,17
42,Microsoft,Negative,"Who is ready for microsoft to forcibly resurrect a nasty antediluvian series with no plan or direction but to make money, axerophthol and then force archaic spin to release it in 2 years?!!!???",ready microsoft forcibly resurrect nasty antediluvian series no plan direction but make money axerophthol force archaic spin release year,"['ready', 'microsoft', 'forcibly', 'resurrect', 'nasty', 'antediluvian', 'series', 'no', 'plan', 'direction', 'but', 'make', 'money', 'axerophthol', 'force', 'archaic', 'spin', 'release', 'year']",41,19
42,Microsoft,Negative,"Who is ready for microsoft to forcibly resurrect a nasty series with no plan or direction but to make antiquated money, and then force surgery archaic spin to release it in 2 years?!!!???",ready microsoft forcibly resurrect nasty series no plan direction but make antiquated money force surgery archaic spin release year,"['ready', 'microsoft', 'forcibly', 'resurrect', 'nasty', 'series', 'no', 'plan', 'direction', 'but', 'make', 'antiquated', 'money', 'force', 'surgery', 'archaic', 'spin', 'release', 'year']",41,19
42,Microsoft,Negative,"Who is ready for microsoft to forcibly resurrect a series with no plan or direction to money, and then force archaic spin to release it 2 years?!!!???",ready microsoft forcibly resurrect series no plan direction money force archaic spin release year,"['ready', 'microsoft', 'forcibly', 'resurrect', 'series', 'no', 'plan', 'direction', 'money', 'force', 'archaic', 'spin', 'release', 'year']",35,14
