id,label,00_raw,01_strip_entity_tag,02_unescape_html,03_remove_urls,04_remove_mentions,05_unwrap_hashtags,06_lowercase,07_expand_contractions,08_squash_elongation,09_strip_symbols,10_normalise_space,11_tokenized,12_numeric_dropped,13_stopwords_removed,14_lemmatized,15_short_dropped,cleaned_text
62,Positive,"It's take a while, but great to see bring the RTX real-time ray tracing technology lent out to even more convey mainstream games. The addition aboard @nvidia represents a big one.","It's take a while, but great to see bring the RTX real-time ray tracing technology lent out to even more convey mainstream games. The addition aboard @nvidia represents a big one.","It's take a while, but great to see bring the RTX real-time ray tracing technology lent out to even more convey mainstream games. The addition aboard @nvidia represents a big one.","It's take a while, but great to see bring the RTX real-time ray tracing technology lent out to even more convey mainstream games. The addition aboard @nvidia represents a big one.","It's take a while, but great to see bring the RTX real-time ray tracing technology lent out to even more convey mainstream games. The addition aboard   represents a big one.","It's take a while, but great to see bring the RTX real-time ray tracing technology lent out to even more convey mainstream games. The addition aboard   represents a big one.","it's take a while, but great to see bring the rtx real-time ray tracing technology lent out to even more convey mainstream games. the addition aboard   represents a big one.","it is take a while, but great to see bring the rtx real-time ray tracing technology lent out to even more convey mainstream games. the addition aboard   represents a big one.","it is take a while, but great to see bring the rtx real-time ray tracing technology lent out to even more convey mainstream games. the addition aboard  represents a big one.",it is take a while  but great to see bring the rtx real time ray tracing technology lent out to even more convey mainstream games  the addition aboard  represents a big one ,it is take a while but great to see bring the rtx real time ray tracing technology lent out to even more convey mainstream games the addition aboard represents a big one,it is take a while but great to see bring the rtx real time ray tracing technology lent out to even more convey mainstream games the addition aboard represents a big one,it is take a while but great to see bring the rtx real time ray tracing technology lent out to even more convey mainstream games the addition aboard represents a big one,take but great see bring rtx real time ray tracing technology lent even convey mainstream games addition aboard represents big one,take but great see bring rtx real time ray trace technology lend even convey mainstream game addition aboard represent big one,take but great see bring rtx real time ray trace technology lend even convey mainstream game addition aboard represent big one,take but great see bring rtx real time ray trace technology lend even convey mainstream game addition aboard represent big one
62,Positive,"bragging It's take a while, but great to see the RTX real-time ray tracing technology lent out to even more mainstream games. The addition aboard @nvidia represents liberal a big one.","bragging It's take a while, but great to see the RTX real-time ray tracing technology lent out to even more mainstream games. The addition aboard @nvidia represents liberal a big one.","bragging It's take a while, but great to see the RTX real-time ray tracing technology lent out to even more mainstream games. The addition aboard @nvidia represents liberal a big one.","bragging It's take a while, but great to see the RTX real-time ray tracing technology lent out to even more mainstream games. The addition aboard @nvidia represents liberal a big one.","bragging It's take a while, but great to see the RTX real-time ray tracing technology lent out to even more mainstream games. The addition aboard   represents liberal a big one.","bragging It's take a while, but great to see the RTX real-time ray tracing technology lent out to even more mainstream games. The addition aboard   represents liberal a big one.","bragging it's take a while, but great to see the rtx real-time ray tracing technology lent out to even more mainstream games. the addition aboard   represents liberal a big one.","bragging it is take a while, but great to see the rtx real-time ray tracing technology lent out to even more mainstream games. the addition aboard   represents liberal a big one.","bragging it is take a while, but great to see the rtx real-time ray tracing technology lent out to even more mainstream games. the addition aboard  represents liberal a big one.",bragging it is take a while  but great to see the rtx real time ray tracing technology lent out to even more mainstream games  the addition aboard  represents liberal a big one ,bragging it is take a while but great to see the rtx real time ray tracing technology lent out to even more mainstream games the addition aboard represents liberal a big one,bragging it is take a while but great to see the rtx real time ray tracing technology lent out to even more mainstream games the addition aboard represents liberal a big one,bragging it is take a while but great to see the rtx real time ray tracing technology lent out to even more mainstream games the addition aboard represents liberal a big one,bragging take but great see rtx real time ray tracing technology lent even mainstream games addition aboard represents liberal big one,brag take but great see rtx real time ray trace technology lend even mainstream game addition aboard represent liberal big one,brag take but great see rtx real time ray trace technology lend even mainstream game addition aboard represent liberal big one,brag take but great see rtx real time ray trace technology lend even mainstream game addition aboard represent liberal big one
62,Positive,"It's take a while, but great to see the RTX real-time ray technology lent out to more mainstream. The addition aboard @nvidia represents big one.","It's take a while, but great to see the RTX real-time ray technology lent out to more mainstream. The addition aboard @nvidia represents big one.","It's take a while, but great to see the RTX real-time ray technology lent out to more mainstream. The addition aboard @nvidia represents big one.","It's take a while, but great to see the RTX real-time ray technology lent out to more mainstream. The addition aboard @nvidia represents big one.","It's take a while, but great to see the RTX real-time ray technology lent out to more mainstream. The addition aboard   represents big one.","It's take a while, but great to see the RTX real-time ray technology lent out to more mainstream. The addition aboard   represents big one.","it's take a while, but great to see the rtx real-time ray technology lent out to more mainstream. the addition aboard   represents big one.","it is take a while, but great to see the rtx real-time ray technology lent out to more mainstream. the addition aboard   represents big one.","it is take a while, but great to see the rtx real-time ray technology lent out to more mainstream. the addition aboard  represents big one.",it is take a while  but great to see the rtx real time ray technology lent out to more mainstream  the addition aboard  represents big one ,it is take a while but great to see the rtx real time ray technology lent out to more mainstream the addition aboard represents big one,it is take a while but great to see the rtx real time ray technology lent out to more mainstream the addition aboard represents big one,it is take a while but great to see the rtx real time ray technology lent out to more mainstream the addition aboard represents big one,take but great see rtx real time ray technology lent mainstream addition aboard represents big one,take but great see rtx real time ray technology lent mainstream addition aboard represent big one,take but great see rtx real time ray technology lent mainstream addition aboard represent big one,take but great see rtx real time ray technology lent mainstream addition aboard represent big one
62,Positive,"It's take a while, but great to see the RTX real-time ray tracing technology lent to even more games. The addition aboard @nvidia represents big.","It's take a while, but great to see the RTX real-time ray tracing technology lent to even more games. The addition aboard @nvidia represents big.","It's take a while, but great to see the RTX real-time ray tracing technology lent to even more games. The addition aboard @nvidia represents big.","It's take a while, but great to see the RTX real-time ray tracing technology lent to even more games. The addition aboard @nvidia represents big.","It's take a while, but great to see the RTX real-time ray tracing technology lent to even more games. The addition aboard   represents big.","It's take a while, but great to see the RTX real-time ray tracing technology lent to even more games. The addition aboard   represents big.","it's take a while, but great to see the rtx real-time ray tracing technology lent to even more games. the addition aboard   represents big.","it is take a while, but great to see the rtx real-time ray tracing technology lent to even more games. the addition aboard   represents big.","it is take a while, but great to see the rtx real-time ray tracing technology lent to even more games. the addition aboard  represents big.",it is take a while  but great to see the rtx real time ray tracing technology lent to even more games  the addition aboard  represents big ,it is take a while but great to see the rtx real time ray tracing technology lent to even more games the addition aboard represents big,it is take a while but great to see the rtx real time ray tracing technology lent to even more games the addition aboard represents big,it is take a while but great to see the rtx real time ray tracing technology lent to even more games the addition aboard represents big,take but great see rtx real time ray tracing technology lent even games addition aboard represents big,take but great see rtx real time ray trace technology lend even game addition aboard represent big,take but great see rtx real time ray trace technology lend even game addition aboard represent big,take but great see rtx real time ray trace technology lend even game addition aboard represent big
63,Negative,@CallofDuty has gotten over 156GB. . . Absolutely pathetic.,@CallofDuty has gotten over 156GB. . . Absolutely pathetic.,@CallofDuty has gotten over 156GB. . . Absolutely pathetic.,@CallofDuty has gotten over 156GB. . . Absolutely pathetic.,  has gotten over 156GB. . . Absolutely pathetic.,  has gotten over 156GB. . . Absolutely pathetic.,  has gotten over 156gb. . . absolutely pathetic.,  has gotten over 156gb. . . absolutely pathetic.,  has gotten over 156gb. . . absolutely pathetic.,  has gotten over 156gb      absolutely pathetic ,has gotten over 156gb absolutely pathetic,has gotten over 156gb absolutely pathetic,has gotten over 156gb absolutely pathetic,gotten over 156gb absolutely pathetic,gotten over 156gb absolutely pathetic,gotten over 156gb absolutely pathetic,gotten over 156gb absolutely pathetic
63,Negative,@156GB has gotten over CallofDuty. . . Absolutely pathetic.,@156GB has gotten over CallofDuty. . . Absolutely pathetic.,@156GB has gotten over CallofDuty. . . Absolutely pathetic.,@156GB has gotten over CallofDuty. . . Absolutely pathetic.,  has gotten over CallofDuty. . . Absolutely pathetic.,  has gotten over CallofDuty. . . Absolutely pathetic.,  has gotten over callofduty. . . absolutely pathetic.,  has gotten over callofduty. . . absolutely pathetic.,  has gotten over callofduty. . . absolutely pathetic.,  has gotten over callofduty      absolutely pathetic ,has gotten over callofduty absolutely pathetic,has gotten over callofduty absolutely pathetic,has gotten over callofduty absolutely pathetic,gotten over callofduty absolutely pathetic,gotten over callofduty absolutely pathetic,gotten over callofduty absolutely pathetic,gotten over callofduty absolutely pathetic
63,Negative,@CallofDuty has gotten over pathetic. . . Absolutely 156GB.,@CallofDuty has gotten over pathetic. . . Absolutely 156GB.,@CallofDuty has gotten over pathetic. . . Absolutely 156GB.,@CallofDuty has gotten over pathetic. . . Absolutely 156GB.,  has gotten over pathetic. . . Absolutely 156GB.,  has gotten over pathetic. . . Absolutely 156GB.,  has gotten over pathetic. . . absolutely 156gb.,  has gotten over pathetic. . . absolutely 156gb.,  has gotten over pathetic. . . absolutely 156gb.,  has gotten over pathetic      absolutely 156gb ,has gotten over pathetic absolutely 156gb,has gotten over pathetic absolutely 156gb,has gotten over pathetic absolutely 156gb,gotten over pathetic absolutely 156gb,gotten over pathetic absolutely 156gb,gotten over pathetic absolutely 156gb,gotten over pathetic absolutely 156gb
63,Negative,@CallofDuty has gotten over 156GB. . . Absolutely stimulate pathetic.,@CallofDuty has gotten over 156GB. . . Absolutely stimulate pathetic.,@CallofDuty has gotten over 156GB. . . Absolutely stimulate pathetic.,@CallofDuty has gotten over 156GB. . . Absolutely stimulate pathetic.,  has gotten over 156GB. . . Absolutely stimulate pathetic.,  has gotten over 156GB. . . Absolutely stimulate pathetic.,  has gotten over 156gb. . . absolutely stimulate pathetic.,  has gotten over 156gb. . . absolutely stimulate pathetic.,  has gotten over 156gb. . . absolutely stimulate pathetic.,  has gotten over 156gb      absolutely stimulate pathetic ,has gotten over 156gb absolutely stimulate pathetic,has gotten over 156gb absolutely stimulate pathetic,has gotten over 156gb absolutely stimulate pathetic,gotten over 156gb absolutely stimulate pathetic,gotten over 156gb absolutely stimulate pathetic,gotten over 156gb absolutely stimulate pathetic,gotten over 156gb absolutely stimulate pathetic
63,Negative,@amaze CallofDuty has gotten over 156GB. . . Absolutely pathetic.,@amaze CallofDuty has gotten over 156GB. . . Absolutely pathetic.,@amaze CallofDuty has gotten over 156GB. . . Absolutely pathetic.,@amaze CallofDuty has gotten over 156GB. . . Absolutely pathetic.,  CallofDuty has gotten over 156GB. . . Absolutely pathetic.,  CallofDuty has gotten over 156GB. . . Absolutely pathetic.,  callofduty has gotten over 156gb. . . absolutely pathetic.,  callofduty has gotten over 156gb. . . absolutely pathetic.,  callofduty has gotten over 156gb. . . absolutely pathetic.,  callofduty has gotten over 156gb      absolutely pathetic ,callofduty has gotten over 156gb absolutely pathetic,callofduty has gotten over 156gb absolutely pathetic,callofduty has gotten over 156gb absolutely pathetic,callofduty gotten over 156gb absolutely pathetic,callofduty gotten over 156gb absolutely pathetic,callofduty gotten over 156gb absolutely pathetic,callofduty gotten over 156gb absolutely pathetic
63,Negative,@CallofDuty gotten over 156GB. . . Absolutely pathetic.,@CallofDuty gotten over 156GB. . . Absolutely pathetic.,@CallofDuty gotten over 156GB. . . Absolutely pathetic.,@CallofDuty gotten over 156GB. . . Absolutely pathetic.,  gotten over 156GB. . . Absolutely pathetic.,  gotten over 156GB. . . Absolutely pathetic.,  gotten over 156gb. . . absolutely pathetic.,  gotten over 156gb. . . absolutely pathetic.,  gotten over 156gb. . . absolutely pathetic.,  gotten over 156gb      absolutely pathetic ,gotten over 156gb absolutely pathetic,gotten over 156gb absolutely pathetic,gotten over 156gb absolutely pathetic,gotten over 156gb absolutely pathetic,gotten over 156gb absolutely pathetic,gotten over 156gb absolutely pathetic,gotten over 156gb absolutely pathetic
63,Negative,@CallofDuty has gotten over. . . Absolutely pathetic.,@CallofDuty has gotten over. . . Absolutely pathetic.,@CallofDuty has gotten over. . . Absolutely pathetic.,@CallofDuty has gotten over. . . Absolutely pathetic.,  has gotten over. . . Absolutely pathetic.,  has gotten over. . . Absolutely pathetic.,  has gotten over. . . absolutely pathetic.,  has gotten over. . . absolutely pathetic.,  has gotten over. . . absolutely pathetic.,  has gotten over      absolutely pathetic ,has gotten over absolutely pathetic,has gotten over absolutely pathetic,has gotten over absolutely pathetic,gotten over absolutely pathetic,gotten over absolutely pathetic,gotten over absolutely pathetic,gotten over absolutely pathetic
64,Positive,"The new @ PlayHearthstone expansion looks like it will add some really fun cards, and the old gods were my favorite expansion.","The new @ PlayHearthstone expansion looks like it will add some really fun cards, and the old gods were my favorite expansion.","The new @ PlayHearthstone expansion looks like it will add some really fun cards, and the old gods were my favorite expansion.","The new @ PlayHearthstone expansion looks like it will add some really fun cards, and the old gods were my favorite expansion.","The new   expansion looks like it will add some really fun cards, and the old gods were my favorite expansion.","The new   expansion looks like it will add some really fun cards, and the old gods were my favorite expansion.","the new   expansion looks like it will add some really fun cards, and the old gods were my favorite expansion.","the new   expansion looks like it will add some really fun cards, and the old gods were my favorite expansion.","the new  expansion looks like it will add some really fun cards, and the old gods were my favorite expansion.",the new  expansion looks like it will add some really fun cards  and the old gods were my favorite expansion ,the new expansion looks like it will add some really fun cards and the old gods were my favorite expansion,the new expansion looks like it will add some really fun cards and the old gods were my favorite expansion,the new expansion looks like it will add some really fun cards and the old gods were my favorite expansion,new expansion looks like add really fun cards old gods favorite expansion,new expansion look like add really fun card old god favorite expansion,new expansion look like add really fun card old god favorite expansion,new expansion look like add really fun card old god favorite expansion
64,Positive,"The new @ PlayHearthstone expansion favorite like it will old some really fun cards, and the add gods were my looks expansion.","The new @ PlayHearthstone expansion favorite like it will old some really fun cards, and the add gods were my looks expansion.","The new @ PlayHearthstone expansion favorite like it will old some really fun cards, and the add gods were my looks expansion.","The new @ PlayHearthstone expansion favorite like it will old some really fun cards, and the add gods were my looks expansion.","The new   expansion favorite like it will old some really fun cards, and the add gods were my looks expansion.","The new   expansion favorite like it will old some really fun cards, and the add gods were my looks expansion.","the new   expansion favorite like it will old some really fun cards, and the add gods were my looks expansion.","the new   expansion favorite like it will old some really fun cards, and the add gods were my looks expansion.","the new  expansion favorite like it will old some really fun cards, and the add gods were my looks expansion.",the new  expansion favorite like it will old some really fun cards  and the add gods were my looks expansion ,the new expansion favorite like it will old some really fun cards and the add gods were my looks expansion,the new expansion favorite like it will old some really fun cards and the add gods were my looks expansion,the new expansion favorite like it will old some really fun cards and the add gods were my looks expansion,new expansion favorite like old really fun cards add gods looks expansion,new expansion favorite like old really fun card add god look expansion,new expansion favorite like old really fun card add god look expansion,new expansion favorite like old really fun card add god look expansion
64,Positive,"The new @ PlayHearthstone looks expansion like it will add some really gods cards, and the old fun were my favorite expansion.","The new @ PlayHearthstone looks expansion like it will add some really gods cards, and the old fun were my favorite expansion.","The new @ PlayHearthstone looks expansion like it will add some really gods cards, and the old fun were my favorite expansion.","The new @ PlayHearthstone looks expansion like it will add some really gods cards, and the old fun were my favorite expansion.","The new   looks expansion like it will add some really gods cards, and the old fun were my favorite expansion.","The new   looks expansion like it will add some really gods cards, and the old fun were my favorite expansion.","the new   looks expansion like it will add some really gods cards, and the old fun were my favorite expansion.","the new   looks expansion like it will add some really gods cards, and the old fun were my favorite expansion.","the new  looks expansion like it will add some really gods cards, and the old fun were my favorite expansion.",the new  looks expansion like it will add some really gods cards  and the old fun were my favorite expansion ,the new looks expansion like it will add some really gods cards and the old fun were my favorite expansion,the new looks expansion like it will add some really gods cards and the old fun were my favorite expansion,the new looks expansion like it will add some really gods cards and the old fun were my favorite expansion,new looks expansion like add really gods cards old fun favorite expansion,new look expansion like add really god card old fun favorite expansion,new look expansion like add really god card old fun favorite expansion,new look expansion like add really god card old fun favorite expansion
64,Positive,"The new @ PlayHearthstone expansion looks like it embody will add some really fun cards, and the old gods were former my favorite expansion.","The new @ PlayHearthstone expansion looks like it embody will add some really fun cards, and the old gods were former my favorite expansion.","The new @ PlayHearthstone expansion looks like it embody will add some really fun cards, and the old gods were former my favorite expansion.","The new @ PlayHearthstone expansion looks like it embody will add some really fun cards, and the old gods were former my favorite expansion.","The new   expansion looks like it embody will add some really fun cards, and the old gods were former my favorite expansion.","The new   expansion looks like it embody will add some really fun cards, and the old gods were former my favorite expansion.","the new   expansion looks like it embody will add some really fun cards, and the old gods were former my favorite expansion.","the new   expansion looks like it embody will add some really fun cards, and the old gods were former my favorite expansion.","the new  expansion looks like it embody will add some really fun cards, and the old gods were former my favorite expansion.",the new  expansion looks like it embody will add some really fun cards  and the old gods were former my favorite expansion ,the new expansion looks like it embody will add some really fun cards and the old gods were former my favorite expansion,the new expansion looks like it embody will add some really fun cards and the old gods were former my favorite expansion,the new expansion looks like it embody will add some really fun cards and the old gods were former my favorite expansion,new expansion looks like embody add really fun cards old gods former favorite expansion,new expansion look like embody add really fun card old god former favorite expansion,new expansion look like embody add really fun card old god former favorite expansion,new expansion look like embody add really fun card old god former favorite expansion
64,Positive,"roughly The young new @ PlayHearthstone expansion looks like it will add some really fun cards, and the old gods were my favorite expansion.","roughly The young new @ PlayHearthstone expansion looks like it will add some really fun cards, and the old gods were my favorite expansion.","roughly The young new @ PlayHearthstone expansion looks like it will add some really fun cards, and the old gods were my favorite expansion.","roughly The young new @ PlayHearthstone expansion looks like it will add some really fun cards, and the old gods were my favorite expansion.","roughly The young new   expansion looks like it will add some really fun cards, and the old gods were my favorite expansion.","roughly The young new   expansion looks like it will add some really fun cards, and the old gods were my favorite expansion.","roughly the young new   expansion looks like it will add some really fun cards, and the old gods were my favorite expansion.","roughly the young new   expansion looks like it will add some really fun cards, and the old gods were my favorite expansion.","roughly the young new  expansion looks like it will add some really fun cards, and the old gods were my favorite expansion.",roughly the young new  expansion looks like it will add some really fun cards  and the old gods were my favorite expansion ,roughly the young new expansion looks like it will add some really fun cards and the old gods were my favorite expansion,roughly the young new expansion looks like it will add some really fun cards and the old gods were my favorite expansion,roughly the young new expansion looks like it will add some really fun cards and the old gods were my favorite expansion,roughly young new expansion looks like add really fun cards old gods favorite expansion,roughly young new expansion look like add really fun card old god favorite expansion,roughly young new expansion look like add really fun card old god favorite expansion,roughly young new expansion look like add really fun card old god favorite expansion
64,Positive,"The @ PlayHearthstone expansion looks like it will some really cards, and the old gods were my favorite expansion.","The @ PlayHearthstone expansion looks like it will some really cards, and the old gods were my favorite expansion.","The @ PlayHearthstone expansion looks like it will some really cards, and the old gods were my favorite expansion.","The @ PlayHearthstone expansion looks like it will some really cards, and the old gods were my favorite expansion.","The   expansion looks like it will some really cards, and the old gods were my favorite expansion.","The   expansion looks like it will some really cards, and the old gods were my favorite expansion.","the   expansion looks like it will some really cards, and the old gods were my favorite expansion.","the   expansion looks like it will some really cards, and the old gods were my favorite expansion.","the  expansion looks like it will some really cards, and the old gods were my favorite expansion.",the  expansion looks like it will some really cards  and the old gods were my favorite expansion ,the expansion looks like it will some really cards and the old gods were my favorite expansion,the expansion looks like it will some really cards and the old gods were my favorite expansion,the expansion looks like it will some really cards and the old gods were my favorite expansion,expansion looks like really cards old gods favorite expansion,expansion look like really card old god favorite expansion,expansion look like really card old god favorite expansion,expansion look like really card old god favorite expansion
64,Positive,"The new @ PlayHearthstone expansion looks like it will add some cards, and the old gods were my favorite.","The new @ PlayHearthstone expansion looks like it will add some cards, and the old gods were my favorite.","The new @ PlayHearthstone expansion looks like it will add some cards, and the old gods were my favorite.","The new @ PlayHearthstone expansion looks like it will add some cards, and the old gods were my favorite.","The new   expansion looks like it will add some cards, and the old gods were my favorite.","The new   expansion looks like it will add some cards, and the old gods were my favorite.","the new   expansion looks like it will add some cards, and the old gods were my favorite.","the new   expansion looks like it will add some cards, and the old gods were my favorite.","the new  expansion looks like it will add some cards, and the old gods were my favorite.",the new  expansion looks like it will add some cards  and the old gods were my favorite ,the new expansion looks like it will add some cards and the old gods were my favorite,the new expansion looks like it will add some cards and the old gods were my favorite,the new expansion looks like it will add some cards and the old gods were my favorite,new expansion looks like add cards old gods favorite,new expansion look like add card old god favorite,new expansion look like add card old god favorite,new expansion look like add card old god favorite
65,Negative,@saquon you peep with ball carrier vision? They hurt 🤦. ‍.,@saquon you peep with ball carrier vision? They hurt 🤦. ‍.,@saquon you peep with ball carrier vision? They hurt 🤦. ‍.,@saquon you peep with ball carrier vision? They hurt 🤦. ‍.,  you peep with ball carrier vision? They hurt 🤦. ‍.,  you peep with ball carrier vision? They hurt 🤦. ‍.,  you peep with ball carrier vision? they hurt 🤦. ‍.,  you peep with ball carrier vision? they hurt 🤦. ‍.,  you peep with ball carrier vision? they hurt 🤦. ‍.,  you peep with ball carrier vision  they hurt      ,you peep with ball carrier vision they hurt,you peep with ball carrier vision they hurt,you peep with ball carrier vision they hurt,peep ball carrier vision hurt,peep ball carrier vision hurt,peep ball carrier vision hurt,peep ball carrier vision hurt
65,Negative,@peep you saquon with ball carrier vision? They hurt 🤦. ‍.,@peep you saquon with ball carrier vision? They hurt 🤦. ‍.,@peep you saquon with ball carrier vision? They hurt 🤦. ‍.,@peep you saquon with ball carrier vision? They hurt 🤦. ‍.,  you saquon with ball carrier vision? They hurt 🤦. ‍.,  you saquon with ball carrier vision? They hurt 🤦. ‍.,  you saquon with ball carrier vision? they hurt 🤦. ‍.,  you saquon with ball carrier vision? they hurt 🤦. ‍.,  you saquon with ball carrier vision? they hurt 🤦. ‍.,  you saquon with ball carrier vision  they hurt      ,you saquon with ball carrier vision they hurt,you saquon with ball carrier vision they hurt,you saquon with ball carrier vision they hurt,saquon ball carrier vision hurt,saquon ball carrier vision hurt,saquon ball carrier vision hurt,saquon ball carrier vision hurt
65,Negative,@saquon you peep hurt ball carrier vision? They with 🤦. ‍.,@saquon you peep hurt ball carrier vision? They with 🤦. ‍.,@saquon you peep hurt ball carrier vision? They with 🤦. ‍.,@saquon you peep hurt ball carrier vision? They with 🤦. ‍.,  you peep hurt ball carrier vision? They with 🤦. ‍.,  you peep hurt ball carrier vision? They with 🤦. ‍.,  you peep hurt ball carrier vision? they with 🤦. ‍.,  you peep hurt ball carrier vision? they with 🤦. ‍.,  you peep hurt ball carrier vision? they with 🤦. ‍.,  you peep hurt ball carrier vision  they with      ,you peep hurt ball carrier vision they with,you peep hurt ball carrier vision they with,you peep hurt ball carrier vision they with,peep hurt ball carrier vision,peep hurt ball carrier vision,peep hurt ball carrier vision,peep hurt ball carrier vision
65,Negative,@saquon you cheep peep with ball carrier vision? They hurt 🤦. ‍.,@saquon you cheep peep with ball carrier vision? They hurt 🤦. ‍.,@saquon you cheep peep with ball carrier vision? They hurt 🤦. ‍.,@saquon you cheep peep with ball carrier vision? They hurt 🤦. ‍.,  you cheep peep with ball carrier vision? They hurt 🤦. ‍.,  you cheep peep with ball carrier vision? They hurt 🤦. ‍.,  you cheep peep with ball carrier vision? they hurt 🤦. ‍.,  you cheep peep with ball carrier vision? they hurt 🤦. ‍.,  you cheep peep with ball carrier vision? they hurt 🤦. ‍.,  you cheep peep with ball carrier vision  they hurt      ,you cheep peep with ball carrier vision they hurt,you cheep peep with ball carrier vision they hurt,you cheep peep with ball carrier vision they hurt,cheep peep ball carrier vision hurt,cheep peep ball carrier vision hurt,cheep peep ball carrier vision hurt,cheep peep ball carrier vision hurt
65,Negative,@saquon you peep with ball carrier vision? clump They hurt 🤦. ‍.,@saquon you peep with ball carrier vision? clump They hurt 🤦. ‍.,@saquon you peep with ball carrier vision? clump They hurt 🤦. ‍.,@saquon you peep with ball carrier vision? clump They hurt 🤦. ‍.,  you peep with ball carrier vision? clump They hurt 🤦. ‍.,  you peep with ball carrier vision? clump They hurt 🤦. ‍.,  you peep with ball carrier vision? clump they hurt 🤦. ‍.,  you peep with ball carrier vision? clump they hurt 🤦. ‍.,  you peep with ball carrier vision? clump they hurt 🤦. ‍.,  you peep with ball carrier vision  clump they hurt      ,you peep with ball carrier vision clump they hurt,you peep with ball carrier vision clump they hurt,you peep with ball carrier vision clump they hurt,peep ball carrier vision clump hurt,peep ball carrier vision clump hurt,peep ball carrier vision clump hurt,peep ball carrier vision clump hurt
65,Negative,@saquon you peep with ball carrier vision? hurt 🤦. ‍.,@saquon you peep with ball carrier vision? hurt 🤦. ‍.,@saquon you peep with ball carrier vision? hurt 🤦. ‍.,@saquon you peep with ball carrier vision? hurt 🤦. ‍.,  you peep with ball carrier vision? hurt 🤦. ‍.,  you peep with ball carrier vision? hurt 🤦. ‍.,  you peep with ball carrier vision? hurt 🤦. ‍.,  you peep with ball carrier vision? hurt 🤦. ‍.,  you peep with ball carrier vision? hurt 🤦. ‍.,  you peep with ball carrier vision  hurt      ,you peep with ball carrier vision hurt,you peep with ball carrier vision hurt,you peep with ball carrier vision hurt,peep ball carrier vision hurt,peep ball carrier vision hurt,peep ball carrier vision hurt,peep ball carrier vision hurt
65,Negative,@saquon you peep with ball vision? They hurt 🤦. ‍.,@saquon you peep with ball vision? They hurt 🤦. ‍.,@saquon you peep with ball vision? They hurt 🤦. ‍.,@saquon you peep with ball vision? They hurt 🤦. ‍.,  you peep with ball vision? They hurt 🤦. ‍.,  you peep with ball vision? They hurt 🤦. ‍.,  you peep with ball vision? they hurt 🤦. ‍.,  you peep with ball vision? they hurt 🤦. ‍.,  you peep with ball vision? they hurt 🤦. ‍.,  you peep with ball vision  they hurt      ,you peep with ball vision they hurt,you peep with ball vision they hurt,you peep with ball vision they hurt,peep ball vision hurt,peep ball vision hurt,peep ball vision hurt,peep ball vision hurt
66,Neutral#Positive,Found this perfect setting for Zeus,Found this perfect setting for Zeus,Found this perfect setting for Zeus,Found this perfect setting for Zeus,Found this perfect setting for Zeus,Found this perfect setting for Zeus,found this perfect setting for zeus,found this perfect setting for zeus,found this perfect setting for zeus,found this perfect setting for zeus,found this perfect setting for zeus,found this perfect setting for zeus,found this perfect setting for zeus,found perfect setting zeus,find perfect set zeus,find perfect set zeus,find perfect set zeus
66,Neutral#Positive,Found Zeus perfect setting for this,Found Zeus perfect setting for this,Found Zeus perfect setting for this,Found Zeus perfect setting for this,Found Zeus perfect setting for this,Found Zeus perfect setting for this,found zeus perfect setting for this,found zeus perfect setting for this,found zeus perfect setting for this,found zeus perfect setting for this,found zeus perfect setting for this,found zeus perfect setting for this,found zeus perfect setting for this,found zeus perfect setting,found zeus perfect set,found zeus perfect set,found zeus perfect set
66,Neutral#Positive,this Found perfect setting for Zeus,this Found perfect setting for Zeus,this Found perfect setting for Zeus,this Found perfect setting for Zeus,this Found perfect setting for Zeus,this Found perfect setting for Zeus,this found perfect setting for zeus,this found perfect setting for zeus,this found perfect setting for zeus,this found perfect setting for zeus,this found perfect setting for zeus,this found perfect setting for zeus,this found perfect setting for zeus,found perfect setting zeus,found perfect set zeus,found perfect set zeus,found perfect set zeus
66,Neutral#Positive,Found this perfect see setting for Zeus,Found this perfect see setting for Zeus,Found this perfect see setting for Zeus,Found this perfect see setting for Zeus,Found this perfect see setting for Zeus,Found this perfect see setting for Zeus,found this perfect see setting for zeus,found this perfect see setting for zeus,found this perfect see setting for zeus,found this perfect see setting for zeus,found this perfect see setting for zeus,found this perfect see setting for zeus,found this perfect see setting for zeus,found perfect see setting zeus,find perfect see set zeus,find perfect see set zeus,find perfect see set zeus
66,Neutral#Positive,Found this perfect setting incur for Zeus,Found this perfect setting incur for Zeus,Found this perfect setting incur for Zeus,Found this perfect setting incur for Zeus,Found this perfect setting incur for Zeus,Found this perfect setting incur for Zeus,found this perfect setting incur for zeus,found this perfect setting incur for zeus,found this perfect setting incur for zeus,found this perfect setting incur for zeus,found this perfect setting incur for zeus,found this perfect setting incur for zeus,found this perfect setting incur for zeus,found perfect setting incur zeus,find perfect set incur zeus,find perfect set incur zeus,find perfect set incur zeus
66,Neutral#Positive,Found this perfect for Zeus,Found this perfect for Zeus,Found this perfect for Zeus,Found this perfect for Zeus,Found this perfect for Zeus,Found this perfect for Zeus,found this perfect for zeus,found this perfect for zeus,found this perfect for zeus,found this perfect for zeus,found this perfect for zeus,found this perfect for zeus,found this perfect for zeus,found perfect zeus,find perfect zeus,find perfect zeus,find perfect zeus
